,,Ciclo Respiratorio,Crepitancia,Sibilancia,Varianza,Rango,Suma de Promedios,Promedio de Espectros
138_1p2_Pr_mc_AKGC417L.wav,1,2,1.0,1.0,0.003946466307848434,0.5284944716586479,1.4023576019049978e-05,0.007892759695714048
138_1p2_Pr_mc_AKGC417L.wav,2,3,1.0,0.0,0.004641467289172241,0.6695561514212839,3.898176049403184e-05,0.009282701092390001
138_1p2_Pr_mc_AKGC417L.wav,3,4,1.0,0.0,0.004284977209609698,0.5503675710689895,-2.5588225940808747e-06,0.008569765157621392
138_1p2_Pr_mc_AKGC417L.wav,4,5,1.0,0.0,0.004875829147958003,0.624253324552394,1.5698687239043923e-06,0.009751411855221142
138_1p2_Tc_mc_AKGC417L.wav,0,1,0.0,0.0,0.0015438258151400474,0.3806509777665469,-9.668599710745524e-06,0.0030876122529956158
138_1p2_Tc_mc_AKGC417L.wav,1,2,0.0,0.0,0.0018685642555301973,0.4203013253204564,-1.8566755039396339e-06,0.0037370466372842717
138_1p2_Tc_mc_AKGC417L.wav,2,3,0.0,0.0,0.0016854827985112403,0.40954812542314545,1.2188455711689416e-07,0.0033708808099205878
138_1p2_Tc_mc_AKGC417L.wav,3,4,0.0,1.0,0.0013917229015901317,0.4296706640084234,3.3599115156589114e-07,0.002783384332678217
138_1p2_Tc_mc_AKGC417L.wav,4,5,0.0,0.0,0.0016782595760468865,0.3626259478382907,3.9652507200589364e-07,0.003356434327247878
138_1p3_Al_mc_AKGC417L.wav,0,1,0.0,0.0,0.001324609092519466,0.38592442161624696,-2.170115786123925e-05,0.0026491188964479326
138_1p3_Al_mc_AKGC417L.wav,1,2,0.0,0.0,0.0019300459878680224,0.37732711474257546,1.9044828324110735e-06,0.0038600097323787264
138_1p3_Al_mc_AKGC417L.wav,2,3,0.0,0.0,0.001885168454328143,0.339713794178754,-2.883783357240964e-05,0.0037702945852659043
138_1p3_Al_mc_AKGC417L.wav,3,4,0.0,0.0,0.0018430196895390832,0.4057018083001097,4.591109257887861e-05,0.003685958644029563
138_1p3_Al_mc_AKGC417L.wav,4,5,0.0,0.0,0.00207430387157277,0.3833377020599156,-1.8000509877472035e-05,0.004148557652496398
138_1p3_Ar_mc_AKGC417L.wav,0,1,1.0,0.0,0.009394243290756152,0.9632551666839897,-4.783769568264451e-05,0.018787782418159416
138_1p3_Ar_mc_AKGC417L.wav,1,2,1.0,0.0,0.008846337933945767,1.000175267007323,-1.5470131594336596e-05,0.01769229890665007
138_1p3_Ar_mc_AKGC417L.wav,2,3,1.0,0.0,0.010325338393859802,0.9196158730002109,-2.480088309972159e-05,0.020650444976431516
138_1p3_Ar_mc_AKGC417L.wav,3,4,1.0,0.0,0.009129187032840429,0.9938224429611828,0.00019161902746895495,0.0182579741538606
138_1p3_Ar_mc_AKGC417L.wav,4,5,1.0,0.0,0.009470930654880343,0.9057757066351113,-5.782348982299208e-05,0.018941632604086954
138_1p3_Ll_mc_AKGC417L.wav,0,1,1.0,0.0,0.0009853914515626657,0.2894200433384872,-1.3642915231726165e-05,0.0019707090412370487
138_1p3_Ll_mc_AKGC417L.wav,1,2,1.0,0.0,0.0010101879586921357,0.28258255867792137,1.6313380978765914e-06,0.0020203328711305714
138_1p3_Ll_mc_AKGC417L.wav,2,3,1.0,0.0,0.0011201673293616953,0.2650729466729751,-1.1258015491449776e-06,0.0022403095101595767
138_1p3_Ll_mc_AKGC417L.wav,3,4,1.0,0.0,0.0008977684617966556,0.28132572747608975,-3.0475845172248377e-07,0.0017954975960805288
138_1p3_Ll_mc_AKGC417L.wav,4,5,1.0,0.0,0.0009290726659497848,0.2575896976812626,1.292488474081566e-06,0.0018581228964919256
138_1p3_Lr_mc_AKGC417L.wav,0,1,1.0,0.0,0.0003831156220624747,0.190744390119185,-3.124303769576222e-05,0.0007662025269656609
138_1p3_Lr_mc_AKGC417L.wav,1,2,1.0,0.0,0.0002892190973801128,0.1826478830509613,1.4098149267274457e-05,0.0005784258705204308
138_1p3_Lr_mc_AKGC417L.wav,2,3,1.0,0.0,0.00027464428018107696,0.1655270339341696,1.6572809810021313e-06,0.0005492823944001363
138_1p3_Lr_mc_AKGC417L.wav,3,4,1.0,0.0,0.00029487883127033066,0.18311076924114117,5.2199793271007326e-08,0.0005897447451220845
138_1p3_Lr_mc_AKGC417L.wav,4,5,1.0,0.0,0.00024629538395884497,0.1692123120484943,2.461160484417907e-05,0.0004925848203341019
138_1p3_Pl_mc_AKGC417L.wav,0,1,0.0,1.0,0.006822405363624109,0.7634240326156674,3.224948998563837e-06,0.013644299340893095
138_1p3_Pl_mc_AKGC417L.wav,1,2,1.0,0.0,0.007814933059134659,0.8835204549928213,-1.588036338717304e-05,0.015629533107379398
138_1p3_Pl_mc_AKGC417L.wav,2,3,1.0,0.0,0.007881544208715154,0.785288287587337,-1.3916732339871654e-06,0.015762911471082833
138_1p3_Pl_mc_AKGC417L.wav,3,4,1.0,0.0,0.00870164283801164,0.8571853581619369,6.317856000138618e-07,0.01740290449314094
138_1p3_Pl_mc_AKGC417L.wav,4,5,1.0,0.0,0.00674324603146057,0.9053029713434052,-4.062591879827681e-07,0.013486329225848104
138_1p3_Pr_mc_AKGC417L.wav,0,1,1.0,0.0,0.0032054850885402733,0.5131096547179517,-8.121091787100856e-06,0.006410729903856008
138_1p3_Pr_mc_AKGC417L.wav,1,2,1.0,0.0,0.003278069574609393,0.512867096286461,4.087620171510348e-05,0.006555999463714378
138_1p3_Pr_mc_AKGC417L.wav,2,3,1.0,0.0,0.003406463995946042,0.5122125416413794,2.3999865339754514e-07,0.006812851514320442
138_1p3_Pr_mc_AKGC417L.wav,3,4,1.0,0.0,0.00308616503792066,0.5655853415423404,-4.4329584506803503e-07,0.006172194883750993
138_1p3_Pr_mc_AKGC417L.wav,4,5,1.0,0.0,0.0026799613363910992,0.5395938561343412,9.649097509428077e-05,0.0053598579566117
138_1p3_Tc_mc_AKGC417L.wav,0,1,1.0,0.0,0.0017683749665713638,0.38416155281176234,2.2099601284363243e-06,0.003536617381237578
138_1p3_Tc_mc_AKGC417L.wav,1,2,0.0,1.0,0.0013748102181345614,0.32829006228763646,-4.516030423544079e-07,0.0027495618526868016
138_1p3_Tc_mc_AKGC417L.wav,2,3,1.0,0.0,0.0014546097726479625,0.3147702282470873,-1.9095591366733928e-06,0.0029091868882582367
138_1p3_Tc_mc_AKGC417L.wav,3,4,0.0,0.0,0.0012855608688801298,0.36662117845897946,-9.357710358203746e-07,0.002571065422670507
138_1p3_Tc_mc_AKGC417L.wav,4,5,0.0,0.0,0.0013545564402232214,0.3245372259460526,-7.891915054037415e-07,0.002709080170382928
138_1p4_Ar_mc_AKGC417L.wav,0,1,1.0,0.0,0.007616347031039698,0.7822727624399639,9.145654028772393e-05,0.01523234034806425
138_1p4_Ar_mc_AKGC417L.wav,1,2,1.0,0.0,0.008658564939490203,0.8392204561207028,-2.5516368842851184e-05,0.017316931410945934
138_1p4_Ar_mc_AKGC417L.wav,2,3,1.0,0.0,0.007609293341976297,0.8871503823464483,5.600460662987674e-05,0.015218401303940855
138_1p4_Ar_mc_AKGC417L.wav,3,4,1.0,0.0,0.006253827801708453,0.8284191612059025,-1.906040605420227e-05,0.012507367601031326
138_1p4_Ar_mc_AKGC417L.wav,4,5,0.0,0.0,0.009130564391426293,0.8569793143693296,-0.00014925148332191787,0.018260689918906826
138_1p4_Ll_mc_AKGC417L.wav,0,1,1.0,0.0,0.0007555822690056809,0.25152010575450523,6.2779886259319256e-06,0.001511129447693517
138_1p4_Ll_mc_AKGC417L.wav,1,2,1.0,0.0,0.0009897732705250728,0.29005928958489274,-2.4847477965772354e-06,0.0019795238538777397
138_1p4_Ll_mc_AKGC417L.wav,2,3,1.0,0.0,0.0006878411196763714,0.24685123257210545,-1.1719431113666773e-05,0.0013756654819497738
138_1p4_Ll_mc_AKGC417L.wav,3,4,0.0,0.0,0.0006916447085266529,0.24241898278194296,1.0946076743105497e-05,0.001383257565308687
138_1p4_Ll_mc_AKGC417L.wav,4,5,1.0,0.0,0.0007970081028873398,0.24382379515410918,-4.32092405937149e-07,0.001593977897286196
138_1p4_Lr_mc_AKGC417L.wav,0,1,1.0,0.0,0.00026342706410883076,0.1596424464907353,9.619237180624647e-06,0.0005268418942892229
138_1p4_Lr_mc_AKGC417L.wav,1,2,1.0,0.0,0.0002628544538813285,0.16941619165410027,1.983634656217139e-06,0.000525702882721882
138_1p4_Lr_mc_AKGC417L.wav,2,3,1.0,0.0,0.0002504454987482766,0.16308501023712213,1.5518143117973511e-06,0.0005008848960640793
138_1p4_Lr_mc_AKGC417L.wav,3,4,1.0,0.0,0.00024184612264596545,0.15856047954756916,-6.485376603508401e-07,0.00048368110775145584
138_1p4_Lr_mc_AKGC417L.wav,4,5,1.0,0.0,0.0002559241231272493,0.16311082924068981,6.493060442164396e-05,0.0005118359451671094
138_1p4_Pl_mc_AKGC417L.wav,0,1,1.0,1.0,0.009967766361624698,0.9589231623486563,4.227142591268572e-06,0.019935069805968004
138_1p4_Pl_mc_AKGC417L.wav,1,2,1.0,0.0,0.008279122795874002,0.883123533152973,-5.720331280296043e-05,0.016558055821128986
138_1p4_Pl_mc_AKGC417L.wav,2,3,1.0,0.0,0.008562661670780701,0.9288610503743914,9.835022682533242e-05,0.01712511473528882
138_1p4_Pl_mc_AKGC417L.wav,3,4,1.0,0.0,0.006197784904087063,0.8178162016299152,1.6266234591107912e-06,0.012395284386685993
138_1p4_Pl_mc_AKGC417L.wav,4,5,0.0,0.0,0.008758587815158932,0.7379337608226169,-1.7147193525155872e-05,0.017516754645563463
138_1p4_Pr_mc_AKGC417L.wav,0,1,1.0,0.0,0.0025368446461486644,0.4407524857721422,-1.3698052225723458e-06,0.005073571477615052
138_1p4_Pr_mc_AKGC417L.wav,1,2,1.0,0.0,0.002739133052500482,0.46681320471833104,-1.4991765342455834e-06,0.005478203319729168
138_1p4_Pr_mc_AKGC417L.wav,2,3,1.0,0.0,0.0022695817704616985,0.41981898832111286,5.315630837597109e-06,0.0045391082486542795
138_1p4_Pr_mc_AKGC417L.wav,3,4,1.0,0.0,0.0027563818400253032,0.5028261624338066,-7.041293773428092e-07,0.00551263674266591
138_1p4_Pr_mc_AKGC417L.wav,4,5,1.0,0.0,0.002762906426902769,0.4719837728820245,0.0001906719139629735,0.005525680053688885
138_1p4_Tc_mc_AKGC417L.wav,0,1,0.0,0.0,0.0017947831368494164,0.3692644397577735,-1.6902190571900201e-06,0.0035894829214110444
138_1p4_Tc_mc_AKGC417L.wav,1,2,0.0,0.0,0.0017841678551660505,0.37605428781042266,2.3627360278495292e-07,0.003568294814376494
138_1p4_Tc_mc_AKGC417L.wav,2,3,0.0,0.0,0.0016305919503316667,0.4043065308486765,3.5873365331200766e-07,0.0032611441756663713
138_1p4_Tc_mc_AKGC417L.wav,3,4,0.0,0.0,0.0012385324686479437,0.3930423447662803,-2.279268021859342e-07,0.002477007900179277
138_1p4_Tc_mc_AKGC417L.wav,4,5,0.0,0.0,0.001753529204946078,0.3701668019312506,3.6087509920925377e-07,0.0035069741258640405
138_2p2_Al_mc_AKGC417L.wav,0,1,1.0,0.0,0.0006106873473308057,0.2383573404373528,-4.550313061114091e-06,0.0012213386339974639
138_2p2_Al_mc_AKGC417L.wav,1,2,1.0,0.0,0.0007388218210250243,0.2413728900092989,6.181113558797791e-07,0.0014776201702509251
138_2p2_Al_mc_AKGC417L.wav,2,3,1.0,0.0,0.0007246704306896212,0.21643590462459103,1.5006852163208148e-07,0.0014492956104859465
138_2p2_Al_mc_AKGC417L.wav,3,4,1.0,0.0,0.000740336307839207,0.2189869215616898,6.126936648956545e-06,0.0014806493646401966
138_2p2_Al_mc_AKGC417L.wav,4,5,1.0,0.0,0.0005837234639234857,0.24065849371450165,-8.613554721089546e-08,0.0011674065289637324
138_2p2_Al_mc_AKGC417L.wav,5,6,1.0,0.0,0.0005717825677853157,0.20578167602103817,1.888482654586875e-08,0.0011435489542663579
138_2p2_Al_mc_AKGC417L.wav,6,7,1.0,0.0,0.0008730733174632241,0.22444948248725946,-4.731541078376406e-06,0.0017460323732699286
138_2p2_Ar_mc_AKGC417L.wav,0,1,0.0,0.0,0.0013870309775464663,0.3756660960662017,8.741818161530039e-07,0.0027739800518760717
138_2p2_Ar_mc_AKGC417L.wav,1,2,1.0,0.0,0.0016238324491406697,0.37244781793040727,-1.302175641466704e-05,0.0032476133103775005
138_2p2_Ar_mc_AKGC417L.wav,2,3,1.0,1.0,0.0019182311991867574,0.39596104420708234,1.950964003330908e-05,0.003836342617475005
138_2p2_Ar_mc_AKGC417L.wav,3,4,1.0,0.0,0.0016190281782209983,0.40527997398026705,-4.441322173517044e-06,0.003238005509164012
138_2p2_Ar_mc_AKGC417L.wav,4,5,1.0,0.0,0.001568540283036026,0.4118343743473989,2.684000163803227e-06,0.003136972009058901
138_2p2_Ar_mc_AKGC417L.wav,5,6,1.0,0.0,0.0011702888536211371,0.3795636371921658,-1.7676279116607593e-06,0.002340544588359162
138_2p2_Ar_mc_AKGC417L.wav,6,7,1.0,1.0,0.0017094568644880604,0.3553768999900444,9.341808966167768e-05,0.0034186900073605616
138_2p2_Ll_mc_AKGC417L.wav,0,1,0.0,0.0,0.006031339881262852,0.6607469227521197,2.632464531910231e-06,0.012062323616090435
138_2p2_Ll_mc_AKGC417L.wav,1,2,0.0,0.0,0.006542063486081027,0.7259220438914562,1.076910944836666e-05,0.013083919135853448
138_2p2_Ll_mc_AKGC417L.wav,2,3,1.0,0.0,0.0077700089301919635,0.7569692557955732,-4.631370038380894e-06,0.015539532674525474
138_2p2_Ll_mc_AKGC417L.wav,3,4,0.0,0.0,0.006171954513953482,0.6478012218766633,8.685711072282331e-06,0.01234371519120227
138_2p2_Ll_mc_AKGC417L.wav,4,5,0.0,0.0,0.006444164331938643,0.730440869047766,2.262469041661998e-05,0.012887882670083119
138_2p2_Ll_mc_AKGC417L.wav,5,6,0.0,0.0,0.005329622916422971,0.6915316936902817,-1.4155920620899388e-05,0.01065909500584468
138_2p2_Ll_mc_AKGC417L.wav,6,7,0.0,0.0,0.009431677446744606,0.6803503658847521,-3.954632130633169e-06,0.0188621205422987
138_2p2_Lr_mc_AKGC417L.wav,0,1,1.0,0.0,0.00043118835870637915,0.1744876706348641,-2.7163850461108213e-06,0.0008623512560393478
138_2p2_Lr_mc_AKGC417L.wav,1,2,0.0,0.0,0.00044439201030671213,0.17049066359871812,1.99543900968113e-06,0.0008887699026221829
138_2p2_Lr_mc_AKGC417L.wav,2,3,1.0,0.0,0.0005551435417360022,0.19174328054882828,-6.603986308831683e-06,0.001110252418415853
138_2p2_Lr_mc_AKGC417L.wav,3,4,1.0,0.0,0.000438254900504861,0.20556225976843706,-1.4631200990824032e-07,0.0008764960371549273
138_2p2_Lr_mc_AKGC417L.wav,4,5,1.0,0.0,0.0004360000611690985,0.1920306321449068,3.0685812167981754e-06,0.0008719699472353409
138_2p2_Lr_mc_AKGC417L.wav,5,6,0.0,0.0,0.0003922586068323488,0.20703740752177419,-9.77462165903373e-07,0.0007845061128438115
138_2p2_Lr_mc_AKGC417L.wav,6,7,1.0,0.0,0.0005922423418922619,0.18931722087219777,-6.670184920010892e-05,0.0011844071752984762
138_2p2_Pl_mc_AKGC417L.wav,0,1,1.0,0.0,0.0017147385722842464,0.3398293375616373,-4.555344421081703e-06,0.003429375890445536
138_2p2_Pl_mc_AKGC417L.wav,1,2,1.0,0.0,0.0019893016600929228,0.3646345785883957,1.4017304494833709e-06,0.003978540121607197
138_2p2_Pl_mc_AKGC417L.wav,2,3,1.0,0.0,0.002198823679118269,0.38914922305908295,6.460449180890073e-07,0.004397510056186576
138_2p2_Pl_mc_AKGC417L.wav,3,4,1.0,0.0,0.0022297386040826712,0.3590726477639785,1.7352532754589857e-06,0.004459407180885918
138_2p2_Pl_mc_AKGC417L.wav,4,5,1.0,0.0,0.001822467825008664,0.3797944799481888,-2.7671283225526792e-05,0.003644809518947704
138_2p2_Pl_mc_AKGC417L.wav,5,6,1.0,0.0,0.0018284682232037068,0.3629689751756936,2.2961127705920677e-05,0.0036568847012120546
138_2p2_Pl_mc_AKGC417L.wav,6,7,0.0,0.0,0.0032295000209661643,0.40415700075428335,2.0182834641365565e-06,0.006458577387826719
138_2p2_Pr_mc_AKGC417L.wav,0,1,1.0,0.0,0.0018275085403690419,0.3807999295053379,-5.571004466084438e-06,0.0036549091676267536
138_2p2_Pr_mc_AKGC417L.wav,1,2,1.0,0.0,0.0016247012340089048,0.3658855734229228,-1.8271110577312764e-06,0.0032493508525133453
138_2p2_Pr_mc_AKGC417L.wav,2,3,1.0,1.0,0.0023564743634558625,0.3696093574623708,-2.738045070470242e-06,0.0047128015806153405
138_2p2_Pr_mc_AKGC417L.wav,3,4,1.0,0.0,0.0016305678309370554,0.36735338610614043,5.3107455148479795e-06,0.003261084452181231
138_2p2_Pr_mc_AKGC417L.wav,4,5,1.0,0.0,0.0017400150573648127,0.3892036295385042,-2.795044027031316e-06,0.0034799096901287976
138_2p2_Pr_mc_AKGC417L.wav,5,6,1.0,0.0,0.0014133305021199565,0.35443759309894746,3.4508265067493907e-06,0.002826621007338675
138_2p2_Pr_mc_AKGC417L.wav,6,7,1.0,1.0,0.0015226882088178186,0.36465742415135705,-8.530351056793791e-06,0.003045177138979857
138_2p2_Tc_mc_AKGC417L.wav,0,1,1.0,0.0,3.666554675897433e-05,0.04682918031801085,1.4533460491444941e-05,7.332892844285215e-05
138_2p2_Tc_mc_AKGC417L.wav,1,2,0.0,0.0,2.6731880795655004e-05,0.046262925174303055,-6.586852076997455e-06,5.346291234008545e-05
138_2p2_Tc_mc_AKGC417L.wav,2,3,1.0,0.0,2.5878722356750342e-05,0.044886649344603693,-7.432100678178873e-07,5.175582875781323e-05
138_2p2_Tc_mc_AKGC417L.wav,3,4,0.0,0.0,1.3964680881205798e-05,0.03625037167513936,4.6917905363977047e-07,2.7928923186962278e-05
138_2p2_Tc_mc_AKGC417L.wav,4,5,1.0,0.0,2.065138162497082e-05,0.043177878955547186,4.922419196600499e-08,4.130133398967276e-05
138_2p2_Tc_mc_AKGC417L.wav,5,6,0.0,0.0,1.3391633220366227e-05,0.04099086242372054,5.1430130114141395e-08,2.6782887460847335e-05
138_2p2_Tc_mc_AKGC417L.wav,6,7,0.0,0.0,5.743308707009677e-06,0.023458673666902588,-8.964068594918086e-08,1.1485865770424669e-05
139_1b1_Al_sc_Litt3200.wav,0,1,0.0,0.0,5.371636791809659e-06,0.027497318301181798,-9.973490170360264e-07,1.0742914096465777e-05
139_1b1_Al_sc_Litt3200.wav,1,2,0.0,0.0,5.055309943613887e-06,0.02877024714909238,1.940440436548494e-06,1.0110230627972853e-05
139_1b1_Al_sc_Litt3200.wav,2,3,0.0,0.0,4.980361792355465e-06,0.02363735601339774,-5.243691656607111e-06,9.960426391621524e-06
139_1b1_Al_sc_Litt3200.wav,3,4,0.0,0.0,9.57544253674907e-06,0.02694821977325211,-4.2178162816559214e-05,1.9150181824193137e-05
139_1b1_Al_sc_Litt3200.wav,4,5,0.0,0.0,8.789715032130891e-06,0.025587432803674915,-4.998847255388182e-06,1.7578349583003987e-05
139_1b1_Al_sc_Litt3200.wav,5,6,0.0,0.0,6.611738602770104e-06,0.02526715533932193,2.596358467162951e-05,1.3222678348704251e-05
139_1b1_Al_sc_Litt3200.wav,6,7,0.0,0.0,6.282527617222583e-06,0.02579184693158699,1.5692831297670056e-05,1.2564696642686195e-05
139_1b1_Al_sc_Litt3200.wav,7,8,0.0,0.0,5.9807835189572515e-06,0.02344620499421817,5.42968456427161e-08,1.1961189820410939e-05
139_1b1_Al_sc_Litt3200.wav,8,9,0.0,0.0,7.710381861191795e-06,0.026440608042725,-1.0678707141111702e-07,1.5420592775641366e-05
139_1b1_Al_sc_Litt3200.wav,9,10,0.0,0.0,6.942341419929472e-06,0.030850774182677256,-4.0328109497444935e-07,1.3884218158371657e-05
139_1b1_Ar_sc_Litt3200.wav,0,1,0.0,0.0,1.6659856645109125e-05,0.03623216774877393,1.6901772501936915e-07,3.331887808408975e-05
139_1b1_Ar_sc_Litt3200.wav,1,2,0.0,0.0,1.872465221562437e-05,0.03736469701657004,8.03590137971366e-07,3.744694169910796e-05
139_1b1_Ar_sc_Litt3200.wav,2,3,0.0,0.0,1.385728922702003e-05,0.03642100553641011,-5.930620370435952e-07,2.7713180704471057e-05
139_1b1_Ar_sc_Litt3200.wav,3,4,0.0,0.0,1.1419028223568082e-05,0.0328273097499856,1.1864402657548702e-05,2.2836857221319782e-05
139_1b1_Ar_sc_Litt3200.wav,4,5,0.0,0.0,9.434809633461675e-06,0.034830886902471506,-9.008451194357884e-06,1.8868706368071534e-05
139_1b1_Ar_sc_Litt3200.wav,5,6,0.0,0.0,8.03376797196326e-06,0.034127101575670296,1.0760711645763896e-07,1.6067165655948466e-05
139_1b1_Ar_sc_Litt3200.wav,6,7,0.0,0.0,1.0119830968784018e-05,0.03292466222349307,1.8253089377975838e-06,2.0238992946296215e-05
139_1b1_Ar_sc_Litt3200.wav,7,8,0.0,0.0,1.1731000243662482e-05,0.044092262142387664,-1.6206899312661965e-05,2.3461679230882745e-05
139_1b1_Ar_sc_Litt3200.wav,8,9,0.0,0.0,1.2091610127498052e-05,0.04171709406704306,6.768091677698086e-05,2.41812913070616e-05
139_1b1_Ll_sc_Litt3200.wav,0,1,1.0,1.0,2.9126407506057787e-05,0.0477113179268463,3.5859248663917546e-07,5.825014286463791e-05
139_1b1_Ll_sc_Litt3200.wav,1,2,0.0,0.0,2.768814715115914e-05,0.04982120755740188,-1.1227551691407645e-05,5.537342208788351e-05
139_1b1_Ll_sc_Litt3200.wav,2,3,0.0,0.0,2.0996995490438177e-05,0.04426978067739502,9.296008035255382e-06,4.199301451268631e-05
139_1b1_Ll_sc_Litt3200.wav,3,4,0.0,0.0,2.4632213348675455e-05,0.046748280589537144,-1.0255002905455884e-07,4.9261938343643605e-05
139_1b1_Ll_sc_Litt3200.wav,4,5,0.0,0.0,1.513740335696087e-05,0.04531417464505688,5.713419302869465e-08,3.0273348811258045e-05
139_1b1_Ll_sc_Litt3200.wav,5,6,0.0,0.0,1.6414230895446655e-05,0.04059508377659843,-2.437440281315386e-07,3.2827763491272126e-05
139_1b1_Ll_sc_Litt3200.wav,6,7,0.0,0.0,2.3565834432517747e-05,0.05258343616320338,1.8475409541116172e-08,4.713125446969131e-05
139_1b1_Ll_sc_Litt3200.wav,7,8,0.0,0.0,2.3282999641895833e-05,0.051630845200050984,2.425201713445024e-05,4.6564157420043394e-05
139_1b1_Lr_sc_Litt3200.wav,0,1,0.0,0.0,4.019210960683453e-05,0.05237415781511557,-2.994265979988765e-07,8.03809060400142e-05
139_1b1_Lr_sc_Litt3200.wav,1,2,1.0,0.0,4.143891858874295e-05,0.05691177473947384,-2.841710955629787e-07,8.287574472552724e-05
139_1b1_Lr_sc_Litt3200.wav,2,3,1.0,0.0,2.7585425723654623e-05,0.047691967271879306,2.4249522457116755e-07,5.516815716340792e-05
139_1b1_Lr_sc_Litt3200.wav,3,4,1.0,0.0,2.5248444391577664e-05,0.05161028281489972,-2.5698105909220644e-08,5.04960298172306e-05
139_1b1_Lr_sc_Litt3200.wav,4,5,0.0,0.0,3.140907039983774e-05,0.06323213044922801,1.6547400903503717e-07,6.28175050528806e-05
139_1b1_Lr_sc_Litt3200.wav,5,6,0.0,0.0,2.6745742871818956e-05,0.05334053775225174,-2.364070897323479e-06,5.348777389256973e-05
139_1b1_Pl_sc_Litt3200.wav,0,1,0.0,1.0,5.5496678393751336e-05,0.06563030286638873,1.1867695945974746e-06,0.0001109877811931496
139_1b1_Pl_sc_Litt3200.wav,1,2,0.0,1.0,4.465868245837036e-05,0.07014476394795639,2.558014517238996e-07,8.931319335236181e-05
139_1b1_Pl_sc_Litt3200.wav,2,3,0.0,1.0,2.971968711650566e-05,0.056015322651708874,-2.742329437062144e-07,5.943659811913373e-05
139_1b1_Pl_sc_Litt3200.wav,3,4,0.0,0.0,3.2193733983298167e-05,0.058247056086453516,4.887196110839206e-07,6.438490191096242e-05
139_1b1_Pl_sc_Litt3200.wav,4,5,0.0,0.0,5.454015153184069e-05,0.07119669349686898,4.788604936937468e-06,0.00010907894363816957
139_1b1_Pl_sc_Litt3200.wav,5,6,0.0,0.0,4.84569646464375e-05,0.0658038093830006,5.641482757745096e-05,9.691245045854024e-05
139_1b1_Pr_sc_Litt3200.wav,0,1,0.0,0.0,3.3921627380683364e-05,0.054055796810469826,-3.4457194737594614e-07,6.784167178374853e-05
139_1b1_Pr_sc_Litt3200.wav,1,2,0.0,0.0,2.8239326574372862e-05,0.04643268381638384,-2.1404340356177818e-08,5.6477028798640774e-05
139_1b1_Pr_sc_Litt3200.wav,2,3,0.0,1.0,2.35765877676855e-05,0.0518973269092006,4.483267126315531e-07,4.7150822934685695e-05
139_1b1_Pr_sc_Litt3200.wav,3,4,0.0,1.0,1.7043276649318643e-05,0.04431079800118025,6.091882558082634e-07,3.408585074384733e-05
139_1b1_Pr_sc_Litt3200.wav,4,5,0.0,1.0,1.4761257187976987e-05,0.05946679839077507,6.487847331525559e-07,2.952189106469699e-05
139_1b1_Pr_sc_Litt3200.wav,5,6,0.0,1.0,1.8915538353903714e-05,0.051997335881513895,7.705443217628363e-09,3.7830427525881933e-05
139_1b1_Pr_sc_Litt3200.wav,6,7,0.0,0.0,2.1916309684803312e-05,0.041673963399131694,2.201694398187095e-06,4.38294842133682e-05
140_2b2_Ll_mc_LittC2SE.wav,0,1,0.0,0.0,2.093585929985143e-05,0.04275249069337743,-7.263058911370205e-07,4.1868309683428356e-05
140_2b2_Ll_mc_LittC2SE.wav,1,2,0.0,0.0,2.4451057488511754e-05,0.03905955445206841,1.5551484633082468e-07,4.889986474165736e-05
140_2b2_Ll_mc_LittC2SE.wav,2,3,0.0,0.0,2.456327090194227e-05,0.04420262562486098,-5.265389011093189e-07,4.912439137526539e-05
140_2b2_Ll_mc_LittC2SE.wav,3,4,0.0,0.0,2.505852862106398e-05,0.04542214871062917,-1.783120799746831e-07,5.0114699679928194e-05
140_2b2_Ll_mc_LittC2SE.wav,4,5,0.0,0.0,2.3785114258993502e-05,0.037323025991302675,-5.6508205460594085e-08,4.756847251102805e-05
140_2b2_Ll_mc_LittC2SE.wav,5,6,0.0,0.0,2.2922952971449415e-05,0.03677982766343732,4.31205512975311e-07,4.584480355985699e-05
140_2b2_Ll_mc_LittC2SE.wav,6,7,1.0,0.0,3.540218652661932e-05,0.04000450592253555,5.754210887025456e-07,7.080113953389564e-05
140_2b2_Ll_mc_LittC2SE.wav,7,8,0.0,0.0,1.961128343525213e-05,0.03961529429295478,1.2699730888511768e-07,3.922169622529071e-05
140_2b2_Ll_mc_LittC2SE.wav,8,9,0.0,0.0,2.266665735535954e-05,0.04418447696189477,-4.175530353173186e-07,4.5332286791016756e-05
140_2b2_Ll_mc_LittC2SE.wav,9,10,0.0,0.0,1.951762056482743e-05,0.050969429606172845,6.564584214957021e-07,3.903367250433318e-05
140_2b2_Ll_mc_LittC2SE.wav,10,11,0.0,0.0,1.3923088376255313e-05,0.026279421558053864,-2.6795297114141307e-06,2.7836354467941848e-05
140_2b2_Tc_mc_LittC2SE.wav,0,1,0.0,0.0,1.5135500914593477e-05,0.03378092107980879,2.016171842670832e-05,3.0269488354769212e-05
140_2b2_Tc_mc_LittC2SE.wav,1,2,1.0,0.0,1.520893865771464e-05,0.03865193674748879,-4.3796886907764596e-08,3.041663960883279e-05
140_2b2_Tc_mc_LittC2SE.wav,2,3,0.0,0.0,1.2749664127772595e-05,0.03824934173353637,3.9602671299410827e-07,2.5498837638539448e-05
